,ROE,Gross Profit Margin,EBITA Margin,NOPAT Margin,Recurring NOPAT Margin,Current Ratio,Quick Ratio,Cash Ratio,Operating Cash Flow Ratio,Liabilities-to-Equity,Debt-to-Equity,Debt-to-Capital,Interest Coverage (Earnings),Interest Coverage (Cash Flow),OWC / Sales,OWC Turnover,Dividend Payout Ratio,Sustainable Growth Rate,DuPont Tax Burden,DuPont Interest Burden,DuPont Operating Margin,DuPont Asset Turnover,DuPont Financial Leverage,DuPont ROE Check
2023,,0.14552956734452951,0.030977745741836985,0.028923157255478428,0.028923157255478428,,,,,,,,4.192012288786482,13.246543778801843,,,1.1490683229813665,,1.090840652446675,0.7301209234151704,0.030977745741836985,,,
2024,0.13112523698003792,0.143562964884968,0.028212030790520672,0.020973879951565477,0.020973879951565477,1.1648433917592342,0.4966451117828166,0.3588654207881414,0.144330379284852,5.3604996096799375,3.5356752537080407,0.7795256617672369,4.680717488789238,15.924663677130045,0.18495934959349594,5.406593406593407,0.5303623065147134,0.061581353853016614,0.814491548905514,1.3830235677332823,0.028212030790520672,0.648700963976253,6.3604996096799375,0.13112523698003792
2025,-0.2275812194036493,0.0683569448968585,-0.04896217699861695,-0.02937517021151618,-0.02937517021151618,1.0748280964400732,0.4690138393245713,0.3349899904256245,0.1852380537905823,7.042167334223409,4.543168669336894,0.8195977680542732,-7.311802232854864,18.46730462519936,0.1463792339280279,6.83157011527798,-0.36531410413101933,-0.3107198486871384,0.690464135021097,1.292398298614898,-0.04896217699861695,0.6476868696650665,8.042167334223409,-0.2275812194036493
